CustomerID,Age,Gender,Job,Education,MaritalStatus,Balance,Tenure,CreditScore,HasLoan,TypeOfLoan,AvgTransactionPerMonth,HasCrCard,EstimatedSalary,NumOfProducts,UseOfDigitalBankServices,KnowledgeAboutServices,InvestmentInBankSchemes,IsActiveMember,Rating,ServicesUsed,ReviewSentiment,KeywordsInComplaint,IssueResolved,CustomerLeft,App,ServiceOffline,EaseOfAccessOfBankingServiceOnline,PaymentDeclineServerIssue,FraudSecurity,Insurance,LoanApproval,WithinTimeframeServiceDelivery,SincereEffortsSolvingProblems,HelpFinancialPlanning,RespondingCustomerRequests,FeelingSafetyTransacting,PersonalAttention,AcceptingResolvingFaults
3401,49,Female,Artist,High School,Married,183104.88,22,783,Yes,Personal Loan,95.73,No,115588.57,1,No,3,Yes,Yes,9,Savings Plans,Positive,Delay,No,0,6,7,6,7,7,10,5,10,10,6,8,10,5,10
3402,21,Male,Artist,Bachelors,Married,66182.8,1,545,No,no_loan,16.32,No,121668.81,4,No,3,Yes,No,7,"Insurance, Savings Plans",Neutral,Service,No,0,6,6,6,9,4,10,3,6,8,6,6,10,4,9
3403,32,Male,Teacher,High School,Divorced,176900.59,9,431,Yes,Personal Loan,12.6,No,115336.74,1,Yes,3,No,No,4,Savings Plans,Negative,Delay,No,1,3,4,6,10,3,4,2,4,4,2,5,3,4,6
3404,62,Male,Doctor,High School,Divorced,53086.89,4,318,Yes,Home Loan,1.22,Yes,143920.12,4,No,1,Yes,No,10,Savings Plans,Neutral,Service,No,0,6,9,6,10,10,10,3,10,10,10,7,10,7,10
3405,49,Male,Engineer,High School,Single,88754.1,18,310,Yes,Personal Loan,61.01,Yes,67740.59,2,Yes,3,No,Yes,10,Savings Plans,Negative,Delay,Yes,0,10,4,10,10,9,10,1,10,10,8,9,10,8,10
3406,24,Female,Doctor,Masters,Single,62046.4,4,595,Yes,Car Loan,82.73,No,61434.27,4,Yes,1,Yes,No,9,Insurance,Negative,"Service, Fees",Yes,0,8,4,10,10,8,10,4,10,10,6,7,10,7,10
3407,57,Female,Manager,Masters,Married,50261.31,8,828,Yes,Personal Loan,33.93,No,104175.96,1,No,3,No,Yes,10,"Insurance, Savings Plans",Neutral,Miscommunication,Yes,0,6,9,6,6,8,10,6,10,10,8,8,10,9,10
3408,63,Female,Lawyer,High School,Married,144733.34,24,798,No,no_loan,78.92,No,116525.97,1,Yes,1,No,No,8,Insurance,Neutral,Service,No,1,8,4,9,7,6,10,3,9,9,6,7,10,7,10
3409,51,Female,Artist,PhD,Single,91522.4,8,818,Yes,Car Loan,10.95,Yes,25585.24,1,Yes,1,Yes,Yes,9,Insurance,Neutral,"Service, Fees",Yes,1,10,4,10,5,7,10,5,10,9,6,6,10,7,10
3410,22,Male,Businessman,Bachelors,Divorced,155290.47,26,714,No,no_loan,80.9,No,73443.8,1,No,4,Yes,No,4,Savings Plans,Neutral,Fees,No,0,6,4,6,5,3,6,3,3,5,2,3,4,3,3
3411,33,Female,Doctor,Bachelors,Married,69452.61,28,703,Yes,Personal Loan,17.02,Yes,116711.41,2,Yes,5,Yes,Yes,1,"Insurance, Savings Plans",Positive,Delay,No,1,1,4,1,7,1,2,6,1,1,1,1,2,1,1
3412,42,Female,Doctor,High School,Single,150406.85,28,519,Yes,Business Loan,5.48,No,33470.79,4,Yes,2,Yes,No,10,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",No,0,10,4,10,10,8,10,3,10,10,7,7,10,8,10
3413,23,Female,Engineer,PhD,Married,65797.29,10,835,No,no_loan,12.09,Yes,107384.75,1,No,4,Yes,Yes,3,"Insurance, Savings Plans",Negative,"Service, Fees",Yes,1,6,4,6,6,4,3,3,3,3,2,2,4,1,4
3414,30,Female,Teacher,PhD,Single,13353.62,18,445,No,no_loan,3.03,No,141532.3,2,Yes,5,Yes,No,4,Savings Plans,Positive,"Service, Fees",Yes,0,2,4,5,10,3,7,3,6,4,4,3,6,4,8
3415,30,Male,Teacher,PhD,Divorced,72401.97,6,464,Yes,Education Loan,83.5,No,137832.97,3,Yes,5,Yes,No,8,"Insurance, Savings Plans",Neutral,"Service, Fees",No,0,10,4,9,10,7,10,3,10,10,7,5,10,5,9
3416,26,Female,Artist,High School,Married,132131.22,1,749,No,no_loan,36.55,Yes,72388.75,3,Yes,5,No,No,2,"Insurance, Savings Plans",Negative,"Service, Fees",No,1,2,4,1,8,1,2,3,3,2,1,2,1,3,2
3417,41,Female,Teacher,Masters,Married,197523.21,3,414,Yes,Business Loan,23.33,Yes,44547.74,4,Yes,4,Yes,No,5,"Insurance, Savings Plans",Positive,Fees,No,0,5,4,6,10,5,7,3,7,7,4,3,7,6,6
3418,45,Female,Businessman,Masters,Single,82436.29,26,719,No,no_loan,85.51,No,47623.3,4,No,3,No,Yes,1,Savings Plans,Positive,Service,No,1,6,1,6,6,1,2,3,1,2,1,1,2,1,1
3419,29,Female,Engineer,High School,Married,5396.66,15,477,Yes,Personal Loan,24,Yes,116412.27,3,No,1,Yes,Yes,6,Insurance,Positive,Delay,Yes,1,6,5,6,9,4,8,4,6,8,4,5,8,3,9
3420,45,Male,Teacher,PhD,Divorced,73603.37,27,546,Yes,Education Loan,90.34,Yes,123727.29,1,No,3,No,Yes,3,"Insurance, Savings Plans",Negative,Fees,Yes,0,6,3,6,9,2,6,5,1,3,1,3,4,1,3
3421,33,Male,Teacher,High School,Divorced,21881.91,3,489,Yes,Personal Loan,37.62,Yes,37410.17,2,Yes,4,No,Yes,5,Savings Plans,Negative,"Technical Issue, Delay",No,0,3,4,6,10,5,8,3,8,4,3,6,7,4,7
3422,51,Male,Businessman,PhD,Married,163992.43,17,353,No,no_loan,88.86,Yes,110370.44,4,No,3,No,No,7,Insurance,Neutral,Fees,Yes,1,6,6,6,10,6,10,3,6,6,6,8,10,3,8
3423,52,Female,Doctor,High School,Divorced,169537.76,8,602,No,no_loan,78.79,Yes,134654.5,4,Yes,5,No,Yes,1,Savings Plans,Positive,Delay,No,1,1,4,1,10,1,1,3,1,1,1,1,1,1,1
3424,45,Female,Businessman,PhD,Divorced,157197.52,7,433,Yes,Business Loan,40.43,No,129158.92,1,No,2,No,No,8,Insurance,Neutral,"Technical Issue, Delay",No,0,6,6,6,10,5,10,4,9,9,5,7,10,6,10
3425,54,Female,Teacher,PhD,Single,136981.76,11,331,Yes,Education Loan,22.25,Yes,110454.07,1,Yes,1,Yes,No,5,Savings Plans,Neutral,"Service, Fees",Yes,0,5,4,5,10,2,7,4,6,4,4,5,7,4,5
3426,57,Female,Businessman,High School,Married,122095.3,20,657,No,no_loan,11.67,No,40089.94,1,Yes,2,Yes,Yes,4,"Insurance, Savings Plans",Neutral,Technical Issue,No,0,4,4,5,8,4,6,3,4,4,4,5,5,2,4
3427,32,Female,Doctor,PhD,Single,34728.17,7,445,Yes,Home Loan,4.54,No,44917.3,4,No,5,Yes,No,8,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,1,6,8,6,10,7,10,3,10,9,5,8,10,7,10
3428,58,Male,Doctor,High School,Single,59827.26,15,510,Yes,Business Loan,66.29,No,105179.88,2,Yes,1,No,Yes,2,Savings Plans,Neutral,Delay,No,0,2,4,1,10,1,2,5,3,2,1,2,2,1,2
3429,46,Female,Manager,High School,Single,142003.75,19,630,Yes,Car Loan,23.37,Yes,54572.96,4,Yes,1,No,Yes,8,"Insurance, Savings Plans",Neutral,Technical Issue,Yes,0,10,4,10,8,7,10,3,10,8,6,7,9,7,10
3430,51,Male,Engineer,Masters,Divorced,49781.3,12,337,Yes,Personal Loan,85.81,Yes,134712.17,4,Yes,1,Yes,No,3,Insurance,Neutral,Technical Issue,No,0,4,4,4,10,3,3,2,2,5,2,2,3,2,3
3431,62,Male,Lawyer,High School,Divorced,43380.12,4,543,No,no_loan,89.07,No,106894.78,3,No,4,No,No,4,"Insurance, Savings Plans",Positive,Technical Issue,Yes,1,6,3,6,9,2,5,3,5,4,1,2,5,3,3
3432,48,Male,Businessman,PhD,Divorced,138265.32,7,584,Yes,Business Loan,82.7,Yes,44530.87,1,Yes,4,Yes,No,4,Savings Plans,Positive,Service,No,1,4,4,4,10,2,7,3,5,6,4,1,6,2,5
3433,61,Male,Artist,Bachelors,Divorced,132800.79,25,339,No,no_loan,39.82,Yes,135906.09,1,No,5,No,Yes,8,Insurance,Positive,Technical Issue,Yes,1,6,4,6,10,9,10,3,10,8,5,8,10,8,9
3434,23,Female,Doctor,High School,Divorced,82652.79,10,394,Yes,Education Loan,91.17,Yes,104167.23,1,No,5,Yes,Yes,4,Insurance,Neutral,Service,Yes,1,6,5,6,10,6,6,3,5,6,3,4,3,2,6
3435,51,Male,Teacher,PhD,Married,42993.59,10,359,Yes,Home Loan,53.17,Yes,137617.2,1,No,4,Yes,No,1,Insurance,Positive,Delay,Yes,1,6,1,6,10,1,1,2,1,2,1,1,1,1,2
3436,41,Female,Engineer,PhD,Divorced,107624.01,19,795,No,no_loan,61.55,No,61655.5,1,No,4,Yes,Yes,4,"Insurance, Savings Plans",Negative,Delay,Yes,1,6,3,6,4,3,5,3,3,4,4,2,6,3,5
3437,19,Female,Artist,Bachelors,Single,46488.82,17,398,Yes,Car Loan,97.37,Yes,84840.03,1,No,1,Yes,No,1,Savings Plans,Negative,Technical Issue,No,0,6,1,6,10,1,1,2,1,1,1,1,1,1,2
3438,62,Female,Manager,Masters,Divorced,190624.63,6,359,No,no_loan,82.39,No,148404.77,2,Yes,1,No,Yes,6,"Insurance, Savings Plans",Negative,Delay,No,1,6,4,9,10,6,8,3,8,7,5,5,9,4,9
3439,46,Male,Engineer,Bachelors,Divorced,86004.05,11,441,Yes,Personal Loan,34.79,Yes,112338.41,4,No,4,No,No,3,Insurance,Neutral,Technical Issue,No,0,6,3,6,10,2,6,3,4,2,2,1,4,1,5
3440,65,Male,Artist,Masters,Single,112942.05,28,325,No,no_loan,22.1,Yes,143693.52,2,No,5,No,Yes,2,Insurance,Neutral,Service,Yes,0,6,1,6,10,3,1,3,3,4,1,1,4,1,2
3441,38,Female,Doctor,High School,Single,180924.01,23,760,No,no_loan,44.17,No,65283.28,4,No,4,No,Yes,8,Insurance,Neutral,"Service, Fees",No,0,6,7,6,7,7,10,3,10,10,5,6,10,8,10
3442,19,Female,Teacher,PhD,Divorced,135869.58,18,835,No,no_loan,73.07,No,117343.88,3,No,2,Yes,Yes,1,"Insurance, Savings Plans",Neutral,Miscommunication,No,1,6,1,6,6,1,2,3,1,1,1,1,2,1,1
3443,30,Male,Doctor,Bachelors,Divorced,106363.51,22,437,Yes,Home Loan,6,No,125009.91,3,No,3,No,Yes,9,"Insurance, Savings Plans",Neutral,Delay,Yes,1,6,6,6,10,7,10,4,10,10,5,7,10,6,10
3444,24,Male,Businessman,PhD,Married,43761.31,19,375,Yes,Business Loan,50.61,No,51994.2,1,Yes,4,Yes,No,2,Savings Plans,Negative,"Service, Fees",No,0,3,4,2,10,2,1,1,1,2,2,3,1,2,2
3445,65,Female,Teacher,Bachelors,Divorced,152966.08,17,580,Yes,Education Loan,33.29,No,123462.49,3,Yes,3,No,Yes,8,Savings Plans,Positive,Delay,No,0,9,4,10,8,6,10,4,9,10,5,7,10,6,9
3446,27,Female,Doctor,Bachelors,Married,104515.7,13,798,Yes,Business Loan,56.55,No,82236.47,1,Yes,4,No,No,6,"Insurance, Savings Plans",Neutral,Fees,Yes,1,8,4,7,5,5,9,6,7,6,4,4,7,5,7
3447,46,Male,Artist,Masters,Married,43433.74,21,448,Yes,Home Loan,84.92,Yes,56502.54,4,Yes,2,No,No,9,Insurance,Negative,Miscommunication,No,1,10,4,10,10,7,10,4,10,10,7,9,10,6,10
3448,35,Male,Teacher,PhD,Single,10760.93,19,323,Yes,Home Loan,89.81,No,123947.3,1,Yes,3,No,Yes,1,Insurance,Positive,Service,No,1,1,4,1,10,1,1,3,2,1,1,1,1,1,1
3449,22,Male,Teacher,Masters,Divorced,4981.03,28,447,Yes,Car Loan,76.63,No,48569.38,1,No,4,Yes,No,8,"Insurance, Savings Plans",Positive,Fees,Yes,1,6,6,6,10,6,10,3,10,8,7,6,9,7,10
3450,58,Male,Teacher,PhD,Single,96743.68,5,811,No,no_loan,84.26,No,59014.4,4,No,1,No,No,1,Insurance,Negative,Technical Issue,Yes,0,6,1,6,4,1,1,3,2,2,2,1,2,1,1
3451,68,Male,Businessman,High School,Married,150699.33,7,724,No,no_loan,86.44,Yes,143664.34,3,Yes,2,No,Yes,2,Insurance,Positive,Fees,Yes,0,1,4,2,7,2,4,3,5,1,2,2,2,1,1
3452,49,Female,Doctor,Masters,Single,113083.78,22,556,Yes,Personal Loan,53.6,Yes,83757.49,4,No,1,Yes,No,6,Savings Plans,Negative,Technical Issue,Yes,0,6,6,6,9,4,9,3,7,6,5,5,7,4,8
3453,42,Male,Lawyer,PhD,Married,175119.07,21,314,No,no_loan,88.91,Yes,68323.99,2,No,1,No,Yes,4,Savings Plans,Positive,Technical Issue,Yes,0,6,3,6,10,3,6,3,6,6,2,4,5,4,4
3454,33,Female,Lawyer,High School,Divorced,145357.71,27,729,Yes,Home Loan,15.18,No,117935.5,2,No,2,Yes,No,9,Savings Plans,Negative,Fees,No,1,6,9,6,7,9,10,6,10,10,8,6,10,5,10
3455,41,Male,Doctor,Masters,Divorced,95410.22,2,427,No,no_loan,98.02,Yes,51371.24,2,Yes,4,Yes,No,1,Savings Plans,Positive,Miscommunication,Yes,1,1,4,1,10,1,2,3,1,1,1,1,1,1,1
3456,64,Female,Artist,Bachelors,Single,150459.7,1,467,Yes,Car Loan,44.9,Yes,23246.23,4,Yes,3,Yes,Yes,8,Insurance,Positive,"Technical Issue, Delay",No,1,10,4,9,10,5,10,3,10,9,6,5,10,5,8
3457,58,Male,Doctor,High School,Single,59827.26,15,510,Yes,Business Loan,66.29,No,105179.88,2,Yes,1,No,Yes,2,Savings Plans,Neutral,Delay,No,0,1,4,3,10,1,3,3,1,2,1,2,2,1,3
3458,31,Male,Lawyer,PhD,Divorced,144092.02,3,536,No,no_loan,15.41,No,34420.13,2,Yes,1,Yes,No,9,Insurance,Negative,Delay,Yes,0,10,4,10,9,7,10,3,10,10,6,6,10,6,10
3459,27,Female,Engineer,Bachelors,Married,199616.18,20,649,No,no_loan,75.35,Yes,30245.49,1,Yes,2,Yes,Yes,6,Savings Plans,Positive,"Technical Issue, Delay",Yes,0,7,4,9,8,6,8,3,8,6,5,5,8,5,5
3460,39,Male,Engineer,High School,Divorced,176601.82,15,670,No,no_loan,80.61,No,111855.5,2,Yes,2,Yes,Yes,3,"Insurance, Savings Plans",Positive,Service,No,1,3,4,4,9,1,4,3,3,3,1,1,5,1,4
3461,30,Female,Businessman,Masters,Divorced,106202.51,19,810,No,no_loan,47.29,Yes,115893.07,1,Yes,4,Yes,No,8,Savings Plans,Negative,Service,Yes,0,8,4,10,5,6,10,3,10,9,6,7,10,6,9
3462,19,Female,Teacher,Masters,Married,89035.43,22,723,No,no_loan,72.16,Yes,127775.25,4,No,4,Yes,No,7,Savings Plans,Neutral,"Service, Fees",No,1,6,5,6,9,5,10,3,10,8,6,5,10,4,8
3463,30,Male,Lawyer,Masters,Married,70792.63,17,418,Yes,Education Loan,31.63,No,89912.72,3,No,2,No,Yes,7,Insurance,Neutral,Service,No,1,6,6,6,10,5,9,4,8,6,5,7,7,5,10
3464,44,Male,Engineer,High School,Single,167780.35,9,504,No,no_loan,15.72,Yes,131714.55,3,No,3,Yes,No,2,"Insurance, Savings Plans",Positive,Delay,Yes,1,6,1,6,10,1,3,3,2,3,2,2,1,2,3
3465,54,Female,Doctor,High School,Single,55379.23,7,767,Yes,Education Loan,66.12,Yes,51955.12,3,No,4,Yes,No,1,Savings Plans,Neutral,"Service, Fees",No,0,6,1,6,5,3,1,7,1,1,1,1,1,1,1
3466,34,Male,Artist,PhD,Divorced,83434.61,29,425,Yes,Business Loan,10.71,Yes,146389.46,4,No,3,Yes,No,10,Savings Plans,Neutral,Fees,No,1,6,9,6,10,10,10,2,10,10,8,9,10,8,10
3467,45,Female,Artist,Masters,Divorced,149768.05,11,483,No,no_loan,12.66,No,67511.57,3,No,5,Yes,Yes,2,Insurance,Neutral,Delay,Yes,1,6,3,6,10,3,2,3,2,1,1,1,3,2,1
3468,26,Female,Engineer,Masters,Divorced,121888.88,27,572,No,no_loan,47.92,No,117336.03,3,Yes,3,No,Yes,2,Insurance,Neutral,Miscommunication,Yes,1,3,4,2,10,2,3,3,1,2,2,1,1,1,3
3469,20,Female,Teacher,High School,Married,11723.48,27,702,No,no_loan,67.74,Yes,91375.48,4,Yes,3,No,Yes,7,Insurance,Negative,Miscommunication,Yes,1,8,4,10,7,5,9,3,8,7,5,4,10,5,8
3470,27,Male,Doctor,PhD,Married,143827.85,6,695,No,no_loan,46.21,No,45483.87,4,Yes,4,No,Yes,2,Savings Plans,Positive,Miscommunication,Yes,0,2,4,1,7,1,2,3,2,1,3,1,3,1,3
3471,60,Female,Teacher,Masters,Single,148182.39,25,770,No,no_loan,95.23,No,77195.41,3,Yes,3,Yes,No,1,Insurance,Neutral,Technical Issue,Yes,1,1,4,1,7,1,1,3,4,1,1,2,1,1,1
3472,61,Male,Lawyer,PhD,Married,88104.22,27,397,No,no_loan,89.34,Yes,136564.26,3,Yes,2,No,Yes,5,Savings Plans,Neutral,Fees,Yes,0,6,4,7,10,5,7,3,4,5,3,3,7,2,7
3473,45,Female,Manager,Masters,Single,155229.99,7,343,Yes,Education Loan,20.63,Yes,144735.89,4,Yes,5,Yes,No,9,"Insurance, Savings Plans",Neutral,Delay,Yes,1,10,4,10,10,7,10,3,10,10,6,8,10,6,10
3474,31,Female,Artist,Bachelors,Single,156066.1,19,837,No,no_loan,3.26,Yes,124941.93,4,Yes,4,No,Yes,10,Insurance,Negative,Delay,No,0,10,4,10,4,10,10,3,10,10,6,10,10,6,10
3475,42,Male,Doctor,Bachelors,Single,184202.6,21,696,Yes,Personal Loan,40.52,No,85161.65,2,Yes,1,Yes,Yes,10,Savings Plans,Positive,Technical Issue,Yes,1,10,4,10,8,8,10,5,10,9,7,9,10,7,10
3476,65,Male,Lawyer,Masters,Divorced,126874.22,27,812,Yes,Car Loan,7.13,No,32880,4,Yes,3,Yes,Yes,3,"Insurance, Savings Plans",Negative,Fees,Yes,1,2,4,2,5,1,6,6,4,3,2,3,4,2,5
3477,26,Male,Teacher,Masters,Single,10046.39,17,783,Yes,Home Loan,24.63,Yes,109610.41,4,No,2,No,Yes,10,Savings Plans,Positive,Delay,Yes,0,6,7,6,6,8,10,5,10,10,7,9,10,7,10
3478,56,Female,Lawyer,Masters,Divorced,101983.03,6,344,Yes,Business Loan,94.19,No,96777.71,1,Yes,3,Yes,Yes,1,Insurance,Negative,Miscommunication,Yes,1,1,4,1,10,3,2,1,2,1,2,1,1,1,1
3479,45,Female,Lawyer,Bachelors,Divorced,197174.47,5,337,Yes,Car Loan,52.55,No,62861.39,1,Yes,1,No,No,7,Savings Plans,Negative,Fees,Yes,0,8,4,10,10,7,10,1,9,9,5,6,9,6,7
3480,45,Female,Lawyer,High School,Single,132485.07,28,810,Yes,Home Loan,57.03,Yes,76018.94,4,No,5,No,No,7,Insurance,Neutral,Miscommunication,No,0,6,5,6,3,4,9,5,9,7,5,6,9,5,9
3481,29,Male,Manager,Masters,Single,98503.07,25,635,No,no_loan,68.08,No,53340.8,4,No,4,Yes,No,5,"Insurance, Savings Plans",Negative,Technical Issue,Yes,0,6,4,6,9,5,7,3,5,3,5,5,8,5,6
3482,68,Female,Artist,High School,Divorced,95924.22,3,388,Yes,Home Loan,87.47,Yes,126649.21,3,No,2,Yes,Yes,8,Insurance,Negative,"Technical Issue, Delay",No,0,6,7,6,10,7,10,4,10,10,7,5,10,7,10
3483,56,Female,Lawyer,Bachelors,Single,102941.48,20,716,No,no_loan,52.69,Yes,70372.4,4,No,5,No,Yes,9,Savings Plans,Positive,Technical Issue,No,1,6,7,6,6,8,10,3,10,10,9,7,10,7,10
3484,40,Female,Teacher,High School,Single,116699.55,2,596,No,no_loan,79.89,No,54876.17,1,No,4,Yes,No,8,Insurance,Positive,Service,No,0,6,8,6,9,6,10,3,10,9,5,8,10,7,10
3485,47,Male,Lawyer,High School,Single,186748.87,6,399,Yes,Personal Loan,37.34,Yes,49905.96,1,Yes,5,No,Yes,6,Savings Plans,Negative,Technical Issue,Yes,0,7,4,5,10,5,8,3,7,7,3,3,9,5,7
3486,54,Female,Lawyer,High School,Single,193161.53,13,322,Yes,Car Loan,32.62,No,48412.71,4,No,5,Yes,Yes,9,Savings Plans,Positive,"Service, Fees",No,1,6,8,6,10,7,10,2,10,10,5,9,10,7,10
3487,34,Male,Teacher,High School,Married,21973.3,1,742,No,no_loan,43.82,Yes,53979.51,3,No,5,Yes,Yes,4,Savings Plans,Negative,Service,Yes,0,6,3,6,6,3,6,3,4,5,2,4,5,2,5
3488,60,Female,Artist,Masters,Single,109989.46,16,454,Yes,Personal Loan,9.09,No,27335.05,3,Yes,4,No,No,3,Insurance,Negative,Service,Yes,0,3,4,2,10,1,5,2,5,3,1,2,4,1,5
3489,45,Male,Businessman,High School,Single,136574.43,27,344,Yes,Business Loan,75.18,No,147023.41,3,No,1,No,No,5,"Insurance, Savings Plans",Neutral,Delay,Yes,0,6,4,6,10,5,8,3,7,5,3,3,6,3,5
3490,19,Male,Lawyer,PhD,Married,154012.98,14,696,No,no_loan,2.11,No,58799.59,3,No,4,No,No,3,"Insurance, Savings Plans",Negative,Service,Yes,0,6,1,6,8,3,5,3,3,4,1,4,5,1,4
3491,34,Female,Doctor,PhD,Single,104127.15,27,454,Yes,Car Loan,15.94,Yes,137615.55,3,No,3,No,Yes,3,Insurance,Neutral,Service,No,1,6,1,6,10,2,2,4,5,3,4,3,2,2,3
3492,65,Male,Artist,PhD,Single,197825.72,2,338,Yes,Personal Loan,30.75,No,59459.71,2,No,2,No,Yes,3,Insurance,Neutral,Miscommunication,Yes,1,6,4,6,10,2,4,2,4,2,2,1,5,3,3
3493,46,Male,Businessman,Masters,Married,123443.53,25,844,No,no_loan,27.04,Yes,24798.62,2,No,5,Yes,Yes,5,Savings Plans,Neutral,Service,Yes,0,6,5,6,4,5,7,3,6,7,4,5,5,2,6
3494,51,Male,Teacher,High School,Married,188142.94,27,356,No,no_loan,8.4,Yes,92574.14,3,Yes,4,Yes,Yes,5,Insurance,Neutral,Technical Issue,No,0,6,4,6,10,3,6,3,6,5,4,3,6,3,5
3495,48,Female,Teacher,High School,Married,138984.12,15,381,No,no_loan,32.32,No,113206.11,1,Yes,2,Yes,Yes,8,Savings Plans,Neutral,Technical Issue,No,1,9,4,10,10,7,10,3,9,10,5,7,10,6,10
3496,23,Male,Businessman,PhD,Single,128328.86,12,419,Yes,Business Loan,55.14,No,41151.35,2,Yes,5,Yes,No,2,"Insurance, Savings Plans",Neutral,Technical Issue,No,0,1,4,1,10,2,3,4,3,2,1,3,2,1,1
3497,40,Male,Manager,PhD,Single,33354.68,14,782,Yes,Home Loan,57.65,Yes,142130.13,4,Yes,2,Yes,No,9,Insurance,Neutral,Delay,Yes,0,10,4,10,8,7,10,5,10,10,7,8,10,5,10
3498,20,Male,Teacher,Bachelors,Married,58811.37,17,335,Yes,Home Loan,6.97,Yes,117279.29,1,No,1,No,No,10,"Insurance, Savings Plans",Neutral,Miscommunication,Yes,1,6,8,6,10,8,10,3,10,10,8,9,10,9,10
3499,30,Male,Lawyer,Masters,Divorced,61733.57,4,585,Yes,Personal Loan,29.92,No,53664.29,1,Yes,5,Yes,No,10,"Insurance, Savings Plans",Negative,Miscommunication,Yes,1,10,4,10,9,8,10,4,10,10,6,7,10,6,10
3500,44,Male,Lawyer,High School,Divorced,190356.89,20,580,No,no_loan,63.72,No,39931.62,3,Yes,5,Yes,Yes,9,Savings Plans,Positive,Miscommunication,Yes,0,10,4,10,9,9,10,3,10,9,8,8,10,7,10
3501,36,Male,Teacher,PhD,Single,4019.42,25,423,Yes,Personal Loan,89.82,Yes,67021.64,4,Yes,3,Yes,No,4,"Insurance, Savings Plans",Neutral,"Service, Fees",Yes,0,2,4,4,10,4,5,3,5,5,3,3,5,2,5
3502,33,Female,Engineer,High School,Married,184542.29,5,603,No,no_loan,66.83,No,39725.31,2,Yes,1,Yes,Yes,10,Savings Plans,Positive,Technical Issue,No,1,10,4,10,6,10,10,3,10,10,8,8,10,6,10
3503,26,Female,Lawyer,PhD,Married,87311.93,11,456,No,no_loan,60.42,Yes,138461.94,4,Yes,1,Yes,No,9,"Insurance, Savings Plans",Positive,Fees,Yes,1,9,4,10,10,7,10,3,10,9,8,6,10,6,10
3504,25,Male,Teacher,PhD,Married,88568.25,17,776,Yes,Car Loan,22.34,No,22429.85,1,No,5,No,Yes,6,Insurance,Negative,Technical Issue,No,1,6,5,6,7,5,8,4,6,7,5,5,7,4,8
3505,42,Male,Lawyer,PhD,Married,101245,12,755,No,no_loan,69.64,No,33942.75,4,No,2,No,No,7,"Insurance, Savings Plans",Positive,Service,No,1,6,4,6,8,6,9,3,7,7,5,5,10,4,8
3506,53,Female,Manager,PhD,Married,98399.59,8,707,No,no_loan,95.74,Yes,31732.86,3,No,4,Yes,No,7,Insurance,Negative,Delay,No,0,6,6,6,5,7,8,3,9,7,5,7,10,5,9
3507,48,Male,Doctor,Masters,Married,127123.85,10,530,Yes,Education Loan,66.48,No,106106.62,3,No,4,Yes,Yes,1,"Insurance, Savings Plans",Positive,Service,No,1,6,1,6,9,1,1,3,1,2,2,1,1,1,1
3508,52,Male,Doctor,Bachelors,Divorced,118327.27,8,709,No,no_loan,10.95,No,110889.25,4,No,5,Yes,No,6,Insurance,Positive,Miscommunication,Yes,1,6,6,6,6,4,8,3,8,8,4,5,7,4,9
3509,50,Female,Lawyer,Masters,Divorced,140337.16,1,569,Yes,Home Loan,67.18,Yes,139803.39,4,Yes,3,No,No,5,Savings Plans,Negative,Delay,Yes,1,6,4,5,10,4,6,5,4,6,5,3,6,5,4
3510,19,Male,Lawyer,PhD,Single,178282.13,1,784,Yes,Business Loan,38.99,No,25624.21,3,Yes,3,Yes,No,7,Savings Plans,Negative,"Service, Fees",No,1,7,4,8,6,5,10,5,10,10,5,7,10,5,7
3511,65,Female,Engineer,Masters,Single,66949.55,9,752,No,no_loan,37.2,No,137294.64,4,Yes,1,Yes,No,1,Insurance,Neutral,Fees,No,0,2,4,2,6,1,1,3,1,1,2,1,1,1,1
3512,40,Male,Businessman,Bachelors,Single,87064.19,12,362,No,no_loan,48.04,Yes,35517.72,2,No,2,No,Yes,9,"Insurance, Savings Plans",Neutral,"Service, Fees",No,0,6,7,6,10,8,10,3,10,10,7,7,10,4,10
3513,55,Male,Artist,Bachelors,Single,166062.56,9,671,No,no_loan,44.79,No,33091.09,1,Yes,2,Yes,Yes,7,"Insurance, Savings Plans",Positive,Technical Issue,No,0,6,4,10,8,4,9,3,8,7,5,6,10,4,10
3514,60,Female,Doctor,Masters,Married,195880.7,1,515,No,no_loan,86.19,No,36118.34,1,No,1,No,Yes,2,Savings Plans,Neutral,Delay,Yes,0,6,1,6,9,1,3,3,2,2,1,2,2,1,1
3515,46,Female,Engineer,PhD,Single,43873.35,11,698,No,no_loan,25.47,No,112234.58,2,No,1,Yes,No,10,Insurance,Negative,Service,Yes,1,6,7,6,10,8,10,3,10,10,7,9,10,6,10
3516,23,Female,Engineer,Masters,Married,156627.21,13,320,Yes,Car Loan,62.55,Yes,87328.68,2,Yes,3,Yes,No,5,Savings Plans,Neutral,Delay,Yes,0,5,4,5,10,1,7,1,6,6,4,5,5,4,6
