,CustomerID,Age,Gender,Job,Education,MaritalStatus,Balance,Tenure,CreditScore,HasLoan,TypeOfLoan,AvgTransactionPerMonth,HasCrCard,EstimatedSalary,NumOfProducts,UseOfDigitalBankServices,KnowledgeAboutServices,InvestmentInBankSchemes,IsActiveMember,Rating,ServicesUsed,ReviewSentiment,KeywordsInComplaint,IssueResolved,CustomerLeft,App,ServiceOffline,EaseOfAccessOfBankingServiceOnline,PaymentDeclineServerIssue,FraudSecurity,Insurance,LoanApproval,WithinTimeframeServiceDelivery,SincereEffortsSolvingProblems,HelpFinancialPlanning,RespondingCustomerRequests,FeelingSafetyTransacting,PersonalAttention,AcceptingResolvingFaults,Clusters
3252,3252,20,Male,Lawyer,PhD,Married,19013.46,20,337,Yes,Personal Loan,62.35,Yes,105529.28,4,Yes,4,No,Yes,4,"Insurance, Savings Plans",Positive,Service,Yes,1,4,4,5,10,1,5,2,5,2,3,3,6,1,5,special
3253,3253,46,Female,Manager,PhD,Divorced,82020.26,29,300,Yes,Education Loan,68.0,Yes,60926.31,1,Yes,5,Yes,No,5,Insurance,Negative,"Service, Fees",No,0,6,4,6,10,5,7,2,6,6,3,5,6,2,7,special
3254,3254,65,Female,Artist,PhD,Married,112559.02,12,302,Yes,Education Loan,22.59,No,33380.01,3,No,3,No,No,8,Insurance,Positive,"Service, Fees",No,1,6,7,6,10,4,10,2,10,8,7,7,10,7,10,standard
3255,3255,67,Male,Manager,Masters,Divorced,3133.84,21,559,Yes,Home Loan,84.25,No,124156.18,1,No,1,No,Yes,6,Savings Plans,Negative,Service,No,1,6,5,6,10,5,8,2,8,5,2,6,7,3,7,moderate
3256,3256,48,Male,Teacher,High School,Married,142460.48,21,566,Yes,Personal Loan,55.89,No,44327.27,2,No,5,Yes,Yes,3,"Insurance, Savings Plans",Negative,Technical Issue,No,1,6,1,6,8,1,4,5,2,3,3,2,3,2,3,special
3257,3257,65,Female,Manager,PhD,Married,120697.1,3,677,No,no_loan,87.5,Yes,76071.63,4,No,4,No,Yes,5,Savings Plans,Neutral,Delay,Yes,0,6,4,6,8,4,7,3,4,6,4,4,7,4,7,moderate
3258,3258,62,Female,Businessman,Masters,Single,90356.82,9,539,Yes,Business Loan,82.56,No,124344.08,1,Yes,2,No,No,4,Savings Plans,Positive,Technical Issue,No,0,5,4,3,10,2,5,3,5,4,3,1,5,3,5,moderate
3259,3259,38,Female,Manager,Masters,Divorced,199385.27,21,586,No,no_loan,4.14,No,84982.21,2,Yes,5,Yes,No,8,Savings Plans,Negative,"Technical Issue, Delay",No,1,7,4,10,10,7,10,3,9,10,7,6,9,5,10,special
3260,3260,65,Female,Engineer,Masters,Single,66949.55,9,752,No,no_loan,37.2,No,137294.64,4,Yes,1,Yes,No,1,Insurance,Neutral,Fees,No,0,1,4,1,7,1,1,3,1,1,1,1,1,2,2,standard
3261,3261,63,Female,Teacher,PhD,Single,153825.53,17,548,Yes,Car Loan,62.7,Yes,80273.12,3,No,1,No,No,7,"Insurance, Savings Plans",Negative,Technical Issue,No,0,6,5,6,9,3,10,2,8,10,5,6,8,6,9,moderate
3262,3262,47,Female,Manager,PhD,Married,88615.55,23,656,Yes,Business Loan,98.0,Yes,75464.4,2,No,4,Yes,Yes,4,"Insurance, Savings Plans",Positive,Miscommunication,Yes,0,6,2,6,8,1,7,4,4,7,3,4,5,2,4,moderate
3263,3263,34,Male,Teacher,High School,Married,21973.3,1,742,No,no_loan,43.82,Yes,53979.51,3,No,5,Yes,Yes,4,Savings Plans,Negative,Service,Yes,0,6,5,6,5,2,6,3,5,4,3,2,4,1,4,standard
3264,3264,24,Female,Manager,Bachelors,Married,122273.61,26,485,No,no_loan,8.49,No,119661.16,2,No,2,Yes,Yes,7,"Insurance, Savings Plans",Neutral,Delay,Yes,1,6,6,6,10,4,10,3,9,10,5,6,9,5,9,special
3265,3265,53,Male,Businessman,Masters,Divorced,199732.13,3,595,No,no_loan,46.11,No,32316.02,1,Yes,5,No,Yes,6,"Insurance, Savings Plans",Positive,Technical Issue,No,1,6,4,8,8,6,9,3,8,6,4,5,9,4,7,standard
3266,3266,39,Female,Artist,Masters,Single,181230.25,24,410,No,no_loan,96.57,Yes,142463.29,4,No,2,Yes,Yes,3,Insurance,Positive,Service,No,1,6,1,6,10,4,4,3,5,5,2,1,3,2,5,moderate
3267,3267,43,Male,Artist,Masters,Single,56438.45,6,669,No,no_loan,6.11,No,113612.87,3,Yes,1,Yes,No,4,Savings Plans,Negative,Technical Issue,No,0,5,4,5,8,4,7,3,5,4,3,2,6,2,5,standard
3268,3268,18,Male,Artist,PhD,Divorced,61717.32,18,794,Yes,Business Loan,74.89,No,43815.69,3,No,1,No,No,10,Savings Plans,Neutral,Delay,No,1,6,10,6,5,9,10,3,10,10,6,8,10,5,10,moderate
3269,3269,58,Female,Doctor,Bachelors,Single,62840.57,3,736,Yes,Personal Loan,19.87,No,60076.84,3,Yes,4,No,Yes,4,"Insurance, Savings Plans",Negative,Service,Yes,1,4,4,4,7,2,6,4,4,5,5,4,4,1,5,standard
3270,3270,60,Male,Manager,Masters,Married,140554.52,18,781,Yes,Personal Loan,14.98,No,20051.96,4,Yes,3,No,No,3,Insurance,Negative,"Technical Issue, Delay",No,0,2,4,4,8,2,5,5,4,3,3,3,4,3,3,special
3271,3271,40,Male,Manager,PhD,Married,174294.63,29,562,Yes,Home Loan,64.33,No,83910.95,2,No,3,Yes,No,2,Insurance,Negative,"Service, Fees",Yes,0,6,2,6,10,2,1,3,3,2,2,1,3,2,3,special
3272,3272,39,Female,Teacher,PhD,Single,67889.75,22,300,Yes,Personal Loan,36.04,Yes,100411.13,2,No,2,No,No,2,Savings Plans,Neutral,Fees,Yes,0,6,3,6,10,2,3,3,3,2,2,2,3,2,2,special
3273,3273,49,Male,Doctor,Masters,Divorced,42804.92,13,386,Yes,Education Loan,60.05,No,54088.94,2,Yes,2,No,No,2,Savings Plans,Neutral,"Technical Issue, Delay",No,0,3,4,1,10,1,3,2,2,3,2,2,4,1,3,moderate
3274,3274,32,Male,Businessman,Bachelors,Married,152892.3,10,631,Yes,Business Loan,74.01,Yes,85907.56,3,No,1,No,Yes,3,Savings Plans,Positive,Miscommunication,Yes,1,6,2,6,9,3,3,4,2,4,3,4,5,1,5,moderate
3275,3275,59,Female,Artist,Masters,Divorced,54599.06,15,535,Yes,Business Loan,78.2,No,33144.87,3,Yes,4,No,No,9,Insurance,Positive,Miscommunication,No,0,10,4,10,9,8,10,3,10,10,7,8,10,7,10,moderate
3276,3276,20,Male,Lawyer,PhD,Married,19013.46,20,337,Yes,Personal Loan,62.35,Yes,105529.28,4,Yes,4,No,Yes,4,"Insurance, Savings Plans",Positive,Service,Yes,1,6,4,4,10,4,6,3,2,6,2,2,6,3,5,special
3277,3277,65,Female,Engineer,PhD,Divorced,185467.74,13,778,Yes,Education Loan,39.27,No,140764.69,1,No,2,No,Yes,7,Insurance,Neutral,Technical Issue,No,1,6,7,6,6,5,10,4,10,7,5,5,10,7,9,standard
3278,3278,45,Female,Manager,PhD,Divorced,59946.84,9,660,Yes,Business Loan,21.24,Yes,94422.03,4,No,2,No,Yes,9,Savings Plans,Neutral,Delay,Yes,1,6,7,6,8,9,10,3,10,10,6,8,10,7,10,standard
3279,3279,28,Female,Artist,PhD,Divorced,80680.54,12,444,No,no_loan,53.47,No,72856.58,4,No,2,Yes,Yes,7,Insurance,Negative,Miscommunication,Yes,1,6,7,6,10,4,10,3,8,9,6,6,10,5,8,moderate
3280,3280,18,Female,Businessman,PhD,Married,182078.27,27,778,Yes,Business Loan,2.97,Yes,34204.38,2,Yes,4,No,No,8,"Insurance, Savings Plans",Neutral,"Service, Fees",Yes,1,10,4,10,7,7,10,5,10,9,5,8,10,5,9,special
3281,3281,44,Male,Doctor,High School,Single,6609.87,19,411,Yes,Personal Loan,56.18,Yes,101668.89,4,No,3,No,Yes,3,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",Yes,1,6,1,6,10,2,5,3,4,2,2,3,4,2,5,special
3282,3282,69,Male,Teacher,Bachelors,Divorced,73608.65,26,420,Yes,Home Loan,19.88,No,130564.79,4,Yes,3,Yes,Yes,6,Savings Plans,Positive,"Service, Fees",Yes,1,7,4,8,10,4,9,4,8,7,5,4,6,5,7,special
3283,3283,29,Female,Doctor,High School,Single,71586.05,24,411,No,no_loan,6.81,Yes,39375.19,4,Yes,4,Yes,Yes,3,Insurance,Neutral,"Service, Fees",Yes,1,1,4,4,10,2,4,3,3,4,1,3,5,1,3,special
3284,3284,22,Male,Doctor,PhD,Married,49778.69,20,728,Yes,Home Loan,91.72,No,77999.6,3,No,4,Yes,No,8,Savings Plans,Negative,Service,No,0,6,6,6,6,5,10,5,10,9,5,6,10,4,10,moderate
3285,3285,27,Female,Businessman,High School,Divorced,138261.17,6,632,No,no_loan,63.62,Yes,22992.54,3,Yes,5,Yes,No,5,"Insurance, Savings Plans",Negative,Technical Issue,No,1,4,4,5,10,5,8,3,6,6,3,4,8,2,6,moderate
3286,3286,43,Female,Manager,PhD,Divorced,41249.91,26,799,No,no_loan,3.3,Yes,33275.74,1,No,5,No,No,1,Insurance,Negative,Technical Issue,No,0,6,1,6,6,2,1,3,1,2,1,1,2,1,4,special
3287,3287,32,Female,Teacher,Masters,Married,20566.41,20,591,No,no_loan,64.57,Yes,85504.79,3,No,4,Yes,No,5,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",No,0,6,3,6,10,4,8,3,7,5,4,4,6,5,6,special
3288,3288,33,Male,Doctor,Masters,Single,56874.31,1,496,No,no_loan,95.5,No,48554.04,1,No,5,Yes,No,9,"Insurance, Savings Plans",Neutral,Miscommunication,Yes,0,6,7,6,10,6,10,3,10,9,8,7,10,7,10,moderate
3289,3289,36,Male,Manager,High School,Divorced,70021.82,15,613,Yes,Personal Loan,99.8,Yes,148624.12,3,Yes,4,Yes,No,4,Insurance,Positive,"Technical Issue, Delay",Yes,1,3,4,5,9,2,6,4,5,4,5,2,6,3,5,moderate
3290,3290,38,Male,Engineer,High School,Single,58677.26,26,616,Yes,Home Loan,79.81,Yes,139253.41,1,No,1,No,Yes,6,"Insurance, Savings Plans",Positive,"Service, Fees",Yes,1,6,5,6,8,4,8,5,8,8,6,5,9,3,7,special
3291,3291,64,Female,Lawyer,Bachelors,Single,16516.91,19,676,No,no_loan,61.16,Yes,98966.36,3,Yes,1,No,No,3,Insurance,Neutral,Fees,Yes,0,3,4,4,8,3,3,3,3,3,3,2,3,2,4,special
3292,3292,44,Female,Businessman,Bachelors,Married,101844.81,11,634,No,no_loan,68.65,Yes,104135.63,3,Yes,1,Yes,Yes,2,Insurance,Positive,Delay,Yes,1,2,4,1,8,1,2,3,1,1,2,1,2,2,1,moderate
3293,3293,39,Female,Doctor,High School,Married,124489.98,29,425,Yes,Education Loan,76.2,No,31310.61,2,Yes,2,Yes,No,5,Insurance,Neutral,"Technical Issue, Delay",Yes,1,7,4,6,10,4,7,5,6,7,6,5,6,2,6,special
3294,3294,36,Female,Manager,Bachelors,Divorced,7695.12,29,539,No,no_loan,67.18,No,146639.75,4,Yes,5,Yes,No,8,Insurance,Positive,Service,Yes,0,9,4,9,10,8,10,3,9,9,5,6,9,6,10,special
3295,3295,53,Male,Manager,High School,Divorced,110884.96,17,727,Yes,Personal Loan,61.77,No,144470.39,1,Yes,1,Yes,No,4,"Insurance, Savings Plans",Negative,Fees,No,1,3,4,6,7,1,5,5,4,4,1,3,6,2,6,moderate
3296,3296,29,Female,Businessman,Masters,Single,178138.39,5,820,Yes,Business Loan,75.19,No,132517.14,1,Yes,1,No,Yes,3,Insurance,Neutral,"Technical Issue, Delay",Yes,0,4,4,1,4,1,3,6,3,3,2,1,4,2,3,moderate
3297,3297,23,Female,Manager,High School,Married,162807.97,24,411,No,no_loan,4.27,No,24005.13,2,No,5,No,Yes,6,"Insurance, Savings Plans",Neutral,Miscommunication,No,1,6,6,6,10,4,8,3,7,7,4,4,8,4,7,special
3298,3298,64,Female,Teacher,PhD,Married,36043.2,2,385,Yes,Education Loan,8.28,No,57956.54,2,No,2,No,No,7,"Insurance, Savings Plans",Positive,Delay,No,0,6,5,6,10,7,10,1,9,9,4,5,8,6,7,standard
3299,3299,33,Female,Engineer,PhD,Divorced,72731.42,25,300,No,no_loan,56.14,Yes,112089.16,1,No,4,No,No,3,Insurance,Negative,Technical Issue,No,0,6,3,6,10,4,3,3,3,2,1,3,3,3,5,special
3300,3300,69,Female,Doctor,Masters,Married,192552.0,17,835,Yes,Car Loan,58.69,Yes,70946.63,3,Yes,2,Yes,Yes,9,Savings Plans,Neutral,"Technical Issue, Delay",No,1,10,4,10,4,7,10,5,10,10,6,8,10,7,10,moderate
3301,3301,28,Female,Doctor,Bachelors,Married,149298.48,22,488,Yes,Car Loan,93.99,Yes,20963.58,2,No,1,No,Yes,10,Savings Plans,Neutral,Technical Issue,Yes,0,6,7,6,10,8,10,3,10,10,7,9,10,7,10,moderate
3302,3302,50,Female,Manager,Masters,Married,101418.41,6,598,Yes,Education Loan,90.52,No,90262.45,3,Yes,2,No,No,5,Savings Plans,Negative,Miscommunication,Yes,0,5,4,4,9,5,6,2,5,7,5,5,6,4,5,moderate
3303,3303,51,Female,Manager,High School,Single,194972.65,2,556,Yes,Education Loan,30.35,Yes,132050.8,1,Yes,3,No,No,8,"Insurance, Savings Plans",Negative,Technical Issue,Yes,1,9,4,10,8,7,10,3,10,9,6,7,9,7,9,standard
3304,3304,66,Female,Teacher,Masters,Single,159319.48,23,615,No,no_loan,80.39,No,82888.04,3,Yes,5,Yes,Yes,3,Insurance,Positive,"Service, Fees",Yes,0,4,4,5,9,4,4,3,3,2,2,2,3,2,3,moderate
3305,3305,45,Female,Businessman,PhD,Single,58841.76,3,687,Yes,Business Loan,36.34,No,95244.9,2,No,2,No,No,3,"Insurance, Savings Plans",Neutral,Fees,No,0,6,3,6,9,4,4,5,2,4,3,2,3,3,3,standard
3306,3306,46,Male,Businessman,PhD,Divorced,62762.31,10,637,Yes,Business Loan,82.91,Yes,31458.43,1,Yes,1,Yes,Yes,6,"Insurance, Savings Plans",Neutral,Service,No,0,7,4,8,8,5,9,7,8,7,5,6,8,3,7,moderate
3307,3307,56,Male,Artist,Masters,Married,10451.35,11,564,No,no_loan,77.7,No,130304.87,1,No,4,Yes,No,8,Savings Plans,Negative,Service,No,1,6,6,6,10,7,10,3,10,8,6,5,10,8,10,moderate
3308,3308,40,Female,Artist,Bachelors,Single,199931.61,13,418,No,no_loan,1.29,No,146854.57,4,No,5,Yes,Yes,3,Insurance,Neutral,Fees,Yes,1,6,3,6,10,1,5,3,4,4,2,2,2,2,3,standard
3309,3309,29,Female,Manager,Masters,Married,179199.65,17,417,No,no_loan,55.95,Yes,32266.79,2,Yes,2,Yes,No,4,Savings Plans,Neutral,Miscommunication,No,0,4,4,5,10,3,6,3,5,4,2,3,7,4,6,moderate
3310,3310,48,Male,Artist,Bachelors,Divorced,199443.82,13,390,No,no_loan,87.3,No,38232.75,4,No,1,No,No,3,Savings Plans,Neutral,Service,Yes,0,6,3,6,10,3,3,3,2,3,2,2,5,2,2,moderate
3311,3311,32,Female,Teacher,Masters,Married,3199.83,28,707,No,no_loan,51.55,No,62782.12,4,Yes,2,No,No,8,Insurance,Negative,Delay,Yes,0,10,4,10,6,5,10,3,9,8,5,8,10,5,10,special
3312,3312,56,Male,Teacher,PhD,Single,31044.16,20,591,No,no_loan,34.59,Yes,27151.78,3,Yes,1,Yes,Yes,3,Savings Plans,Neutral,Fees,Yes,0,5,4,3,9,3,4,3,4,5,1,4,4,4,4,special
3313,3313,61,Male,Lawyer,PhD,Divorced,29604.51,8,527,No,no_loan,8.24,Yes,57171.85,4,Yes,4,No,No,5,Savings Plans,Negative,Service,Yes,0,7,4,5,9,4,6,3,6,7,3,4,7,4,4,standard
3314,3314,67,Male,Doctor,Bachelors,Divorced,141408.07,14,338,No,no_loan,39.33,No,138944.97,3,No,3,Yes,Yes,2,Insurance,Positive,Service,No,0,6,1,6,10,2,2,3,2,2,1,2,3,1,2,standard
3315,3315,25,Female,Lawyer,High School,Divorced,71693.33,19,819,No,no_loan,34.13,Yes,138392.14,2,Yes,5,No,Yes,7,Insurance,Positive,"Service, Fees",No,0,8,4,8,4,6,10,3,10,7,5,6,9,6,9,special
3316,3316,29,Female,Engineer,High School,Married,5396.66,15,477,Yes,Personal Loan,24.0,Yes,116412.27,3,No,1,Yes,Yes,6,Insurance,Positive,Delay,Yes,1,6,4,6,10,5,8,3,10,8,4,6,10,2,8,special
3317,3317,43,Female,Doctor,PhD,Single,131545.61,21,671,Yes,Education Loan,96.02,Yes,39424.31,1,No,5,Yes,No,4,"Insurance, Savings Plans",Negative,Miscommunication,No,0,6,3,6,7,4,5,5,5,6,4,2,2,3,3,moderate
3318,3318,36,Female,Lawyer,Masters,Single,23311.73,29,731,Yes,Car Loan,65.81,No,98253.0,3,No,4,No,Yes,4,Insurance,Neutral,Service,Yes,1,6,3,6,6,3,5,4,3,5,2,2,6,3,5,special
3319,3319,39,Female,Lawyer,Bachelors,Divorced,166069.03,13,686,Yes,Personal Loan,80.09,Yes,109545.47,4,Yes,1,Yes,No,9,Insurance,Neutral,"Service, Fees",Yes,0,9,4,10,7,6,10,5,10,10,5,8,10,6,10,moderate
3320,3320,39,Male,Artist,Bachelors,Divorced,47480.61,3,524,Yes,Education Loan,28.79,No,47985.31,4,No,5,No,No,4,Savings Plans,Negative,"Service, Fees",No,1,6,3,6,10,4,6,3,6,5,4,2,4,4,5,standard
3321,3321,69,Male,Artist,PhD,Single,50074.75,14,740,No,no_loan,9.39,Yes,93636.02,4,No,3,No,No,4,Insurance,Neutral,"Technical Issue, Delay",Yes,1,6,4,6,7,4,7,3,7,5,3,3,5,3,4,standard
3322,3322,38,Male,Engineer,Masters,Divorced,163106.73,2,476,Yes,Personal Loan,6.29,Yes,107140.3,3,Yes,4,No,No,3,Savings Plans,Neutral,"Technical Issue, Delay",Yes,1,4,4,3,10,1,4,1,5,2,1,2,2,1,4,standard
3323,3323,35,Male,Artist,Masters,Divorced,140325.78,23,751,Yes,Personal Loan,35.81,Yes,129703.69,2,Yes,2,Yes,No,8,Insurance,Negative,Fees,No,0,8,4,9,5,5,10,6,10,9,7,6,10,5,10,special
3324,3324,41,Male,Engineer,PhD,Single,188968.09,14,504,Yes,Home Loan,40.02,No,37784.26,2,No,1,No,No,9,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",No,1,6,7,6,8,6,10,5,10,10,8,5,10,7,10,standard
3325,3325,48,Female,Businessman,Bachelors,Married,71357.1,3,406,No,no_loan,83.1,Yes,45943.85,2,No,2,No,Yes,3,"Insurance, Savings Plans",Neutral,Delay,Yes,1,6,1,6,10,4,6,3,7,3,2,3,3,1,4,moderate
3326,3326,31,Male,Teacher,Masters,Married,92463.58,29,649,No,no_loan,56.9,No,131543.72,2,No,1,No,Yes,5,Insurance,Positive,"Technical Issue, Delay",No,0,6,4,6,8,5,6,3,6,5,2,3,7,3,7,special
3327,3327,45,Female,Artist,Masters,Divorced,149768.05,11,483,No,no_loan,12.66,No,67511.57,3,No,5,Yes,Yes,2,Insurance,Neutral,Delay,Yes,1,6,1,6,10,1,1,3,1,1,1,2,1,1,3,standard
3328,3328,35,Male,Doctor,High School,Single,175491.04,15,560,Yes,Home Loan,46.15,Yes,99242.16,3,Yes,5,Yes,Yes,7,Insurance,Positive,"Technical Issue, Delay",Yes,0,10,4,9,10,6,10,3,8,9,5,6,9,5,9,standard
3329,3329,40,Female,Teacher,High School,Single,116699.55,2,596,No,no_loan,79.89,No,54876.17,1,No,4,Yes,No,8,Insurance,Positive,Service,No,0,6,7,6,10,5,10,3,10,8,7,7,10,7,10,moderate
3330,3330,25,Male,Teacher,PhD,Married,88568.25,17,776,Yes,Car Loan,22.34,No,22429.85,1,No,5,No,Yes,6,Insurance,Negative,Technical Issue,No,1,6,3,6,6,5,10,4,7,7,4,6,8,3,8,special
3331,3331,64,Female,Engineer,Bachelors,Divorced,49934.71,17,688,Yes,Education Loan,29.27,No,98113.14,4,Yes,4,No,Yes,3,"Insurance, Savings Plans",Neutral,"Service, Fees",Yes,1,4,4,3,8,4,3,5,2,4,1,3,3,3,4,special
3332,3332,20,Female,Engineer,Bachelors,Married,63144.83,10,492,Yes,Education Loan,58.01,No,61048.45,4,Yes,3,No,No,8,Insurance,Positive,"Service, Fees",Yes,0,10,4,10,10,6,10,3,10,8,5,8,10,7,9,moderate
3333,3333,40,Female,Businessman,High School,Married,36455.55,5,445,No,no_loan,40.33,No,129212.87,4,Yes,2,Yes,No,6,"Insurance, Savings Plans",Positive,Miscommunication,No,1,5,4,9,10,5,8,3,8,8,2,3,9,4,8,standard
3334,3334,64,Male,Artist,High School,Married,185509.76,8,566,Yes,Business Loan,64.62,Yes,140370.76,3,No,5,Yes,Yes,4,"Insurance, Savings Plans",Negative,Delay,Yes,1,6,3,6,8,3,4,3,4,4,4,2,6,4,4,moderate
3335,3335,30,Male,Lawyer,Masters,Married,149168.87,10,391,No,no_loan,15.29,Yes,110692.19,3,Yes,5,Yes,Yes,7,Savings Plans,Positive,Miscommunication,No,1,9,4,8,10,5,8,3,9,7,5,5,10,6,8,standard
3336,3336,48,Female,Artist,High School,Married,181325.97,14,490,No,no_loan,82.94,Yes,53790.46,2,Yes,3,No,No,4,Insurance,Positive,Miscommunication,No,1,5,4,5,10,3,6,3,4,5,4,4,5,3,4,moderate
3337,3337,25,Male,Engineer,Bachelors,Single,163759.66,24,331,No,no_loan,39.14,No,80934.33,3,No,2,No,Yes,3,Savings Plans,Positive,"Service, Fees",No,1,6,3,6,10,1,5,3,4,3,3,2,4,2,3,special
3338,3338,64,Female,Lawyer,High School,Single,2283.44,13,385,No,no_loan,22.03,No,71093.67,4,No,2,Yes,Yes,9,"Insurance, Savings Plans",Positive,Delay,Yes,1,6,10,6,10,7,10,3,10,9,8,8,10,5,10,standard
3339,3339,40,Male,Businessman,Masters,Married,176132.48,12,711,No,no_loan,37.13,No,143881.77,1,Yes,5,Yes,Yes,2,Insurance,Negative,"Technical Issue, Delay",Yes,1,1,4,1,6,1,3,3,3,1,1,1,2,1,1,standard
3340,3340,50,Female,Lawyer,Masters,Divorced,171496.01,11,764,No,no_loan,93.89,No,22274.52,2,Yes,3,No,No,2,Insurance,Positive,Technical Issue,Yes,1,4,4,2,7,2,3,3,1,2,1,2,2,2,2,moderate
3341,3341,67,Male,Artist,Bachelors,Married,148634.55,22,306,No,no_loan,7.58,No,95681.73,2,Yes,3,No,Yes,9,"Insurance, Savings Plans",Positive,Miscommunication,No,1,10,4,10,10,7,10,3,10,10,8,9,10,6,10,special
3342,3342,67,Male,Manager,Bachelors,Divorced,122966.79,17,506,Yes,Home Loan,75.19,No,95076.51,1,Yes,5,Yes,Yes,2,"Insurance, Savings Plans",Neutral,Technical Issue,No,1,2,4,1,10,1,3,3,2,1,1,2,2,2,3,moderate
3343,3343,30,Male,Lawyer,Masters,Married,70792.63,17,418,Yes,Education Loan,31.63,No,89912.72,3,No,2,No,Yes,7,Insurance,Neutral,Service,No,1,6,6,6,10,4,10,2,9,8,6,6,10,5,8,special
3344,3344,54,Male,Artist,Bachelors,Divorced,94742.43,22,396,No,no_loan,69.38,Yes,42029.51,3,Yes,2,Yes,Yes,4,Insurance,Neutral,Technical Issue,Yes,1,4,4,5,10,4,6,3,6,2,3,5,6,2,4,special
3345,3345,66,Female,Teacher,Masters,Divorced,70013.64,26,678,Yes,Education Loan,89.59,No,145323.69,3,Yes,2,No,No,1,Insurance,Neutral,Delay,No,1,2,4,1,9,1,1,5,1,1,1,1,1,1,1,moderate
3346,3346,61,Male,Engineer,Masters,Married,109142.51,5,315,No,no_loan,45.98,Yes,63402.15,4,Yes,1,Yes,No,9,Insurance,Negative,"Service, Fees",No,1,9,4,10,10,7,10,3,10,9,7,7,10,8,10,standard
3347,3347,28,Male,Artist,Bachelors,Single,92521.88,11,412,Yes,Personal Loan,28.27,Yes,32158.03,2,Yes,3,Yes,Yes,8,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,1,8,4,10,10,7,10,1,10,8,6,5,10,6,10,standard
3348,3348,41,Female,Manager,High School,Single,63065.65,21,819,No,no_loan,54.48,No,90233.16,3,Yes,2,No,No,1,Savings Plans,Positive,"Service, Fees",No,0,2,4,3,4,1,1,3,2,1,1,1,2,1,1,special
3349,3349,67,Female,Teacher,PhD,Married,16512.06,20,631,No,no_loan,20.02,No,32634.15,4,No,1,No,Yes,9,"Insurance, Savings Plans",Positive,Miscommunication,Yes,0,6,5,6,7,8,10,3,10,10,6,5,10,6,10,special
3350,3350,61,Female,Artist,High School,Single,193008.06,3,846,No,no_loan,18.57,Yes,108482.73,2,Yes,1,No,No,4,"Insurance, Savings Plans",Positive,Technical Issue,Yes,1,5,4,4,5,3,7,3,5,4,4,5,6,4,3,standard
3351,3351,69,Male,Businessman,High School,Single,177628.43,21,721,Yes,Business Loan,22.52,Yes,43495.42,3,No,5,No,No,2,Insurance,Positive,Delay,No,1,6,3,6,7,1,1,6,2,4,1,1,2,1,1,special
3352,3352,25,Female,Lawyer,Masters,Single,22529.14,16,419,No,no_loan,29.33,No,123076.05,3,Yes,2,No,No,7,Savings Plans,Negative,Fees,Yes,0,7,4,10,10,4,10,3,9,8,6,6,8,6,8,special
3353,3353,67,Female,Businessman,Masters,Married,171389.16,3,515,No,no_loan,66.23,No,99261.48,2,Yes,3,No,No,6,Savings Plans,Positive,Miscommunication,Yes,0,6,4,6,9,3,9,3,7,6,6,4,5,4,6,moderate
3354,3354,22,Male,Engineer,Bachelors,Single,85463.08,18,331,Yes,Education Loan,15.13,Yes,42424.88,2,Yes,4,Yes,No,7,"Insurance, Savings Plans",Neutral,Miscommunication,No,1,6,4,9,10,6,10,6,8,6,7,5,9,6,7,special
3355,3355,67,Male,Engineer,Bachelors,Divorced,132857.5,15,420,No,no_loan,61.22,No,58392.71,3,No,5,No,Yes,5,"Insurance, Savings Plans",Negative,Delay,Yes,0,6,7,6,10,4,8,3,5,5,3,2,7,2,6,moderate
3356,3356,62,Male,Lawyer,PhD,Married,24952.59,18,409,Yes,Education Loan,84.45,No,126292.51,3,Yes,1,No,No,3,"Insurance, Savings Plans",Positive,Technical Issue,No,0,3,4,3,10,2,6,1,4,4,2,1,6,2,3,moderate
3357,3357,29,Male,Engineer,High School,Single,148143.16,2,493,No,no_loan,22.14,No,30262.24,1,No,5,Yes,No,7,Insurance,Negative,Technical Issue,No,1,6,5,6,10,6,9,3,8,7,3,7,10,5,8,standard
3358,3358,26,Female,Teacher,High School,Divorced,108693.59,26,816,Yes,Car Loan,89.17,Yes,31403.7,1,No,5,Yes,No,4,Insurance,Positive,Service,No,1,6,3,6,4,1,6,6,5,4,2,2,5,2,6,moderate
3359,3359,67,Male,Manager,Masters,Divorced,3133.84,21,559,Yes,Home Loan,84.25,No,124156.18,1,No,1,No,Yes,6,Savings Plans,Negative,Service,No,1,6,4,6,9,3,8,5,8,6,3,4,10,4,8,moderate
3360,3360,37,Female,Manager,Masters,Married,22908.97,4,392,Yes,Education Loan,35.61,No,126432.26,4,No,1,No,Yes,8,Insurance,Positive,Fees,Yes,1,6,6,6,10,8,10,1,10,6,7,6,10,5,10,standard
3361,3361,59,Female,Artist,Masters,Divorced,54599.06,15,535,Yes,Business Loan,78.2,No,33144.87,3,Yes,4,No,No,9,Insurance,Positive,Miscommunication,No,0,9,4,10,8,8,10,3,10,10,7,6,10,7,9,moderate
